employee_id,fullname,nip,years_of_service_months,company,area,position,department,division,directorate,grade,education,major,pauli,faxtor,disc,disc_word,mbti,iq,gtq,tiki
EMP100538,Maya Gunawan,761826.0,39,PT VASKA Wellness,Distribution,Data Analyst,R&D,Product Dev,HR & Corp Affairs,IV,SMA,Engineering,33.0,77.0,SI,steadiness-influencer,Unknown,126.0,33.0,2
EMP100539,Teguh Dharma Indrawan,632475.0,21,PT Lumo Cosmetics Asia,Plant,HRBP,R&D,Talent Management,Technology,III,SMA,Design,22.0,96.0,CI,conscientious-influencer,ESFJ,94.0,40.0,6
EMP100540,Anisa Halim Ramadhan,179922.0,47,PT VASKA Wellness,HQ,Finance Officer,IT,Operations,Commercial,V,S2,Psychology,43.0,44.0,DS,dominant-steadiness,ENTP,106.0,26.0,1
EMP100541,Dinda Candra Pamungkas,585878.0,30,PT Lumo Cosmetics Asia,Distribution,Supply Planner,R&D,Talent Management,HR & Corp Affairs,IV,SMA,Business,87.0,67.0,DI,dominant-influencer,ENFJ,115.0,22.0,6
EMP100542,Ahmad Situmorang,108424.0,78,PT Lumo Cosmetics Asia,Distribution,Data Analyst,Operations,Product Dev,Technology,V,S1,Statistics,97.0,76.0,DS,dominant-steadiness,ENTP,131.0,26.0,7
EMP100543,Teguh Fadillah Ramadhan,514092.0,57,PT Lumo Cosmetics Asia,HQ,HRBP,Finance,Sales,HR & Corp Affairs,V,SMA,Design,39.0,74.0,IS,influencer-steadiness,Unknown,85.0,41.0,5
EMP100544,Citra Putra,512663.0,50,PT Mandala Distribution Center,HQ,Sales Supervisor,Marketing,Digital Marketing,Commercial,V,S2,Design,87.0,25.0,DI,dominant-influencer,INTP,109.51351351351352,27.464839094159714,8
EMP100545,Adit Firmansyah,424202.0,54,PT Aurora Beauty Indonesia,HQ,HRBP,Marketing,Sales,HR & Corp Affairs,III,SMA,Statistics,71.0,77.0,IC,influencer-conscientious,ESTJ,109.51351351351352,27.464839094159714,10
EMP100546,Nadia Saputra Kusuma,767202.0,77,PT VASKA Wellness,Store,HRBP,Operations,Digital Marketing,Commercial,V,SMA,Psychology,31.0,62.0,ID,influencer-dominant,ESTP,136.0,23.0,6
EMP100547,Nabila Anggara,508164.0,28,PT Mandala Distribution Center,Distribution,Finance Officer,IT,Digital Marketing,HR & Corp Affairs,III,S1,Business,84.0,57.0,CI,conscientious-influencer,ISFJ,134.0,27.0,9
EMP100548,Fajar Suharto,452688.0,88,PT Mandala Distribution Center,Store,Data Analyst,Marketing,Digital Marketing,Commercial,IV,S2,Economics,74.0,68.0,IS,influencer-steadiness,ESTP,109.51351351351352,27.464839094159714,8
EMP100549,Lestari Aji Subekti,559744.0,22,PT Aurora Beauty Indonesia,Plant,HRBP,Marketing,Operations,Commercial,V,SMA,Economics,78.0,64.0,IC,influencer-conscientious,INTP,109.51351351351352,27.464839094159714,8
EMP100550,Hadi Hartanto,391464.0,68,PT Lumo Cosmetics Asia,Distribution,Finance Officer,IT,Product Dev,HR & Corp Affairs,IV,S2,Psychology,72.0,69.0,IC,influencer-conscientious,ENFJ,109.0,20.0,5
EMP100551,Mahendra Aji Permadi,124271.0,33,PT Lumo Cosmetics Asia,Store,Brand Executive,HR,Talent Management,Technology,V,S2,Design,38.0,35.0,SD,steadiness-dominant,INTJ,109.0,35.0,1
EMP100552,Vania Syahputra,394697.0,69,PT Mandala Distribution Center,Plant,Finance Officer,Operations,Product Dev,Commercial,V,D3,Economics,88.0,23.0,SI,steadiness-influencer,ENTJ,137.0,27.0,1
EMP100553,Lestari Kurniawan,989565.0,31,PT Lumo Cosmetics Asia,HQ,Data Analyst,IT,Sales,Commercial,IV,D3,Business,24.0,94.0,CI,conscientious-influencer,ENTP,107.0,29.0,3
EMP100554,Intan Saputra,233259.0,83,PT Mandala Distribution Center,Distribution,HRBP,Marketing,Talent Management,Technology,V,D3,Design,39.0,93.0,SC,steadiness-conscientious,ENFJ,109.51351351351352,27.464839094159714,2
EMP100555,Rani Anugrah Ridwan,236227.0,2,PT Mandala Distribution Center,Store,Supply Planner,Operations,Operations,Commercial,III,D3,Psychology,89.0,68.0,IS,influencer-steadiness,ENFP,99.0,25.0,5
EMP100556,Hadi Rohman,110531.0,61,PT Lumo Cosmetics Asia,Distribution,Data Analyst,Operations,Talent Management,HR & Corp Affairs,III,S2,Engineering,81.0,37.0,CD,conscientious-dominant,ENTJ,107.0,30.0,2
EMP100557,Rizka Subekti,442226.0,59,PT VASKA Wellness,Distribution,Brand Executive,R&D,Sales,HR & Corp Affairs,IV,S1,Business,71.0,49.0,CD,conscientious-dominant,ESTJ,102.0,28.0,1
EMP100558,Joko Kurniawan,881556.0,79,PT Lumo Cosmetics Asia,Distribution,Supply Planner,HR,Operations,HR & Corp Affairs,III,SMA,Engineering,36.0,20.0,CS,conscientious-steadiness,ISTJ,109.51351351351352,29.0,10
EMP100559,Ayunda Anggara,293095.0,26,PT Lumo Cosmetics Asia,HQ,Supply Planner,R&D,Talent Management,Technology,IV,SMA,Design,79.0,88.0,CI,conscientious-influencer,ISFP,133.0,22.0,10
EMP100560,Adit Zulfikar Hidayat,473938.0,63,PT Lumo Cosmetics Asia,Store,Brand Executive,R&D,Sales,HR & Corp Affairs,IV,D3,Design,46.0,55.0,IC,influencer-conscientious,ENTP,137.0,16.0,7
EMP100561,Valdo Santoso,689781.0,0,PT Lumo Cosmetics Asia,Store,Supply Planner,Operations,Product Dev,Commercial,III,D3,Economics,68.0,92.0,SC,steadiness-conscientious,ESFP,82.0,29.0,7
EMP100562,Utami Suharto,666114.0,24,PT Aurora Beauty Indonesia,HQ,Brand Executive,R&D,Sales,Technology,III,SMA,Engineering,67.0,42.0,DC,dominant-conscientious,ENTP,89.0,26.0,1
EMP100563,Dinda Maulida,347632.0,9,PT Lumo Cosmetics Asia,HQ,Data Analyst,IT,Talent Management,HR & Corp Affairs,IV,S1,Engineering,42.0,70.0,DC,dominant-conscientious,Unknown,105.0,33.0,1
EMP100564,Maya Candra Lukman,394860.0,27,PT VASKA Wellness,Store,Data Analyst,HR,Product Dev,HR & Corp Affairs,V,SMA,Economics,41.0,78.0,ID,influencer-dominant,INFP,104.0,16.0,6
EMP100565,Anisa Pramudita Maulana,911583.0,28,PT VASKA Wellness,Distribution,Finance Officer,Operations,Product Dev,HR & Corp Affairs,V,D3,Design,41.0,85.0,SI,steadiness-influencer,INTP,119.0,29.0,10
EMP100566,Rendra Setiawan,661335.0,95,PT Aurora Beauty Indonesia,Distribution,Supply Planner,Marketing,Operations,Technology,IV,D3,Engineering,63.0,53.0,SC,steadiness-conscientious,ENFJ,109.51351351351352,27.464839094159714,4
EMP100567,Nurlita Ananda,391102.0,79,PT VASKA Wellness,Store,Brand Executive,IT,Talent Management,Technology,III,SMA,Business,81.0,55.0,CD,conscientious-dominant,ESFP,87.0,22.0,6
EMP100568,Hana Dharma Gunawan,151270.0,61,PT VASKA Wellness,Plant,Supply Planner,Operations,Sales,Technology,III,S1,Economics,71.0,89.0,SI,steadiness-influencer,ENTJ,96.0,24.0,1
EMP100569,Zaki Anggara,401004.0,30,PT Mandala Distribution Center,Plant,Supply Planner,Finance,Talent Management,Commercial,III,S2,Economics,54.0,57.0,IS,influencer-steadiness,ISFJ,85.0,34.0,10
EMP100570,Dewi Mahardika Purnama,529446.0,72,PT VASKA Wellness,Plant,Supply Planner,Marketing,Sales,HR & Corp Affairs,V,S2,Statistics,51.0,70.0,IS,influencer-steadiness,ENFJ,109.51351351351352,27.464839094159714,9
EMP100571,Yuni Setiawan,809305.0,40,PT Mandala Distribution Center,Distribution,HRBP,Operations,Product Dev,HR & Corp Affairs,V,S2,Design,98.0,40.0,DS,dominant-steadiness,ESFP,139.0,39.0,10
EMP100572,Rama Pradana,621816.0,53,PT Lumo Cosmetics Asia,Distribution,Data Analyst,Finance,Talent Management,Commercial,IV,D3,Economics,60.0,65.0,CS,conscientious-steadiness,INFP,135.0,18.0,3
EMP100573,Arif Pramudita Syahputra,979823.0,15,PT Aurora Beauty Indonesia,Plant,Data Analyst,IT,Product Dev,HR & Corp Affairs,III,D3,Design,45.0,84.0,SD,steadiness-dominant,ESTP,135.0,22.0,1
EMP100574,Kartika Putra,698987.0,64,PT VASKA Wellness,Plant,Data Analyst,Operations,Digital Marketing,Commercial,V,S2,Design,27.0,59.0,IS,influencer-steadiness,INFP,116.0,33.0,4
EMP100575,Prasetyo Handayani,978825.0,10,PT Lumo Cosmetics Asia,Plant,HRBP,R&D,Talent Management,HR & Corp Affairs,IV,S1,Statistics,68.0,81.0,SC,steadiness-conscientious,INFP,108.0,31.0,1
EMP100576,Andi Wijaya Kusuma,344402.0,48,PT Lumo Cosmetics Asia,HQ,HRBP,Finance,Operations,HR & Corp Affairs,III,SMA,Statistics,34.0,40.0,DS,dominant-steadiness,ENFP,99.0,37.0,6
EMP100577,Umar Anugrah Hidayat,169857.0,79,PT Mandala Distribution Center,Plant,Data Analyst,IT,Digital Marketing,HR & Corp Affairs,III,S2,Economics,34.0,25.0,SD,steadiness-dominant,ENFP,109.51351351351352,30.0,6
EMP100578,Teguh Anggara,367278.0,72,PT Mandala Distribution Center,Distribution,Sales Supervisor,Finance,Sales,HR & Corp Affairs,III,D3,Design,72.0,63.0,DC,dominant-conscientious,ENTJ,136.0,26.0,1
EMP100579,Yoga Sinaga,451139.0,55,PT Lumo Cosmetics Asia,Distribution,Supply Planner,IT,Digital Marketing,Commercial,IV,S2,Business,43.0,48.0,ID,influencer-dominant,INFJ,130.0,29.0,8
EMP100580,Adi Lukman,469086.0,39,PT Aurora Beauty Indonesia,Plant,Finance Officer,HR,Product Dev,Technology,V,S2,Engineering,24.0,64.0,SD,steadiness-dominant,INFJ,97.0,37.0,8
EMP100581,Wahyu Dharma Santoso,990199.0,41,PT Mandala Distribution Center,Distribution,Sales Supervisor,IT,Talent Management,Technology,V,D3,Economics,34.0,22.0,DI,dominant-influencer,ENTP,104.0,21.0,1
EMP100582,Wulan Nabila Fauziah,620375.0,58,PT VASKA Wellness,Distribution,HRBP,HR,Operations,Technology,V,D3,Design,78.0,72.0,DC,dominant-conscientious,INFP,104.0,34.0,1
EMP100583,Dinda Zulfikar Herlambang,775302.0,75,PT Mandala Distribution Center,Distribution,Supply Planner,Finance,Sales,HR & Corp Affairs,V,SMA,Psychology,87.0,27.0,DC,dominant-conscientious,Unknown,115.0,19.0,9
EMP100584,Satya Ananda,506260.0,80,PT VASKA Wellness,Plant,Finance Officer,IT,Digital Marketing,Technology,IV,D3,Business,63.0,34.0,DS,dominant-steadiness,ESFJ,119.0,33.0,1
EMP100585,Indra Rohman,388751.0,18,PT Mandala Distribution Center,Distribution,Supply Planner,R&D,Product Dev,Technology,III,S2,Engineering,51.0,22.0,ID,influencer-dominant,INTJ,113.0,29.0,1
EMP100586,Adit Hartanto,923680.0,33,PT Aurora Beauty Indonesia,HQ,HRBP,R&D,Operations,Technology,V,D3,Business,43.0,23.0,IS,influencer-steadiness,ENFJ,111.0,20.0,7
EMP100587,Nabila Syahputra,173877.0,54,PT Aurora Beauty Indonesia,Plant,HRBP,IT,Product Dev,Commercial,V,S1,Business,66.0,95.0,ID,influencer-dominant,ENFP,113.0,25.0,2
EMP100588,Intan Rohman,185888.0,84,PT Aurora Beauty Indonesia,Store,Sales Supervisor,Operations,Sales,HR & Corp Affairs,V,D3,Economics,33.0,36.0,SC,steadiness-conscientious,ENTJ,102.0,33.0,10
EMP100589,Anisa Tri Pamungkas,832493.0,41,PT VASKA Wellness,Plant,Data Analyst,Marketing,Operations,Commercial,III,D3,Business,36.0,21.0,SD,steadiness-dominant,ENFP,109.51351351351352,27.464839094159714,9
EMP100590,Putri Rachman Hartanto,651557.0,59,PT VASKA Wellness,Distribution,Sales Supervisor,Marketing,Product Dev,HR & Corp Affairs,IV,S1,Economics,49.0,39.0,ID,influencer-dominant,INTJ,109.51351351351352,27.464839094159714,5
EMP100591,Kurnia Ginting,535552.0,52,PT Mandala Distribution Center,Plant,Sales Supervisor,IT,Product Dev,Technology,IV,S1,Engineering,46.0,39.0,SI,steadiness-influencer,ENFJ,86.0,28.0,4
EMP100592,Galih Handayani,454909.0,51,PT VASKA Wellness,Distribution,Supply Planner,Marketing,Product Dev,Commercial,V,SMA,Statistics,91.0,38.0,DI,dominant-influencer,ENTP,109.51351351351352,27.464839094159714,9
EMP100593,Hadi Santoso,718540.0,12,PT Mandala Distribution Center,HQ,Brand Executive,HR,Sales,Technology,III,SMA,Engineering,68.0,23.0,ID,influencer-dominant,ISFP,139.0,28.0,7
EMP100594,Teguh Sinaga,615125.0,73,PT Mandala Distribution Center,HQ,HRBP,HR,Product Dev,HR & Corp Affairs,III,D3,Economics,23.0,31.0,DI,dominant-influencer,ESFP,134.0,41.0,10
EMP100595,Lestari Saputra,347680.0,84,PT VASKA Wellness,Distribution,Data Analyst,Marketing,Operations,HR & Corp Affairs,V,D3,Statistics,70.0,70.0,SI,steadiness-influencer,ESTJ,109.51351351351352,27.464839094159714,2
EMP100596,Dimas Aji Hidayat,171964.0,50,PT Aurora Beauty Indonesia,Store,Supply Planner,Marketing,Sales,Commercial,V,S2,Engineering,21.0,36.0,CI,conscientious-influencer,Unknown,109.51351351351352,27.464839094159714,9
EMP100597,Fajar Maulana,810974.0,58,PT Aurora Beauty Indonesia,Distribution,Brand Executive,R&D,Operations,Technology,III,S2,Design,86.0,81.0,IS,influencer-steadiness,INTJ,97.0,27.0,1
EMP100598,Adit Aji Tamba,330408.0,39,PT Aurora Beauty Indonesia,Store,Supply Planner,Operations,Operations,Commercial,III,S1,Statistics,53.0,94.0,CI,conscientious-influencer,Unknown,124.0,24.0,2
EMP100599,Dimas Kurniawan,545270.0,16,PT VASKA Wellness,Distribution,Data Analyst,HR,Digital Marketing,Commercial,V,SMA,Business,49.0,86.0,CD,conscientious-dominant,INFP,81.0,23.0,5
EMP100600,Zaki Wijaya,183834.0,12,PT Mandala Distribution Center,Store,HRBP,HR,Product Dev,Commercial,V,SMA,Psychology,46.0,56.0,SI,steadiness-influencer,ISTJ,137.0,18.0,7
EMP100601,Nurlita Subekti,916084.0,70,PT Mandala Distribution Center,HQ,Finance Officer,HR,Operations,HR & Corp Affairs,IV,S1,Design,52.0,37.0,CD,conscientious-dominant,ISFP,123.0,23.0,1
EMP100602,Rifqi Ananda,804854.0,53,PT Mandala Distribution Center,Store,Brand Executive,HR,Digital Marketing,Technology,IV,D3,Business,29.0,66.0,DS,dominant-steadiness,ESTP,109.51351351351352,33.0,6
EMP100603,Ahmad Handayani,490479.0,71,PT Lumo Cosmetics Asia,Distribution,Supply Planner,Finance,Talent Management,Technology,V,SMA,Design,70.0,59.0,CS,conscientious-steadiness,ISTJ,107.0,22.0,5
EMP100604,Yoga Lukman,218375.0,1,PT Lumo Cosmetics Asia,HQ,HRBP,Marketing,Talent Management,Technology,III,S2,Psychology,94.0,61.0,CS,conscientious-steadiness,ISTP,109.51351351351352,27.464839094159714,6
EMP100605,Dwi Anggara,969799.0,73,PT Aurora Beauty Indonesia,Plant,Brand Executive,Marketing,Talent Management,HR & Corp Affairs,V,S2,Economics,89.0,90.0,ID,influencer-dominant,ISTP,109.51351351351352,27.464839094159714,4
EMP100606,Wulan Candra Saputra,597645.0,52,PT VASKA Wellness,Distribution,Brand Executive,R&D,Digital Marketing,Technology,III,S1,Economics,51.0,97.0,CD,conscientious-dominant,ENFJ,97.0,28.0,4
EMP100607,Rifqi Halim,676526.0,77,PT VASKA Wellness,Store,Sales Supervisor,R&D,Product Dev,HR & Corp Affairs,V,D3,Statistics,66.0,44.0,IS,influencer-steadiness,ENTP,82.0,26.0,2
EMP100608,Rani Kurniawan,984426.0,17,PT Aurora Beauty Indonesia,Store,Supply Planner,R&D,Sales,Commercial,V,SMA,Design,31.0,31.0,DS,dominant-steadiness,ENTJ,109.51351351351352,19.0,8
EMP100609,Oktavia Nabila Ginting,886572.0,45,PT Mandala Distribution Center,HQ,Supply Planner,IT,Operations,Commercial,V,S2,Psychology,25.0,39.0,SI,steadiness-influencer,ENFP,114.0,26.0,8
EMP100610,Hana Rohman,363463.0,71,PT VASKA Wellness,Store,Brand Executive,Operations,Talent Management,Commercial,V,S2,Engineering,47.0,70.0,ID,influencer-dominant,ISFJ,94.0,28.0,3
EMP100611,Indra Sinaga,461530.0,83,PT Aurora Beauty Indonesia,HQ,Supply Planner,Finance,Operations,Technology,III,D3,Statistics,42.0,100.0,IC,influencer-conscientious,Unknown,114.0,26.0,10
EMP100612,Adit Utami,645697.0,87,PT Aurora Beauty Indonesia,Store,Sales Supervisor,Finance,Product Dev,Commercial,V,S1,Business,38.0,85.0,CI,conscientious-influencer,ESFP,115.0,12.0,5
EMP100613,Cahyo Nabila Situmorang,117437.0,24,PT VASKA Wellness,Plant,Supply Planner,Finance,Sales,Technology,IV,S1,Statistics,41.0,82.0,IC,influencer-conscientious,ESTP,114.0,20.0,4
EMP100614,Cahyo Pratama,887756.0,25,PT Mandala Distribution Center,HQ,Finance Officer,Finance,Product Dev,Commercial,IV,S1,Business,40.0,39.0,IC,influencer-conscientious,ESFP,133.0,28.0,10
EMP100615,Ahmad Halim Nugroho,980688.0,86,PT VASKA Wellness,Distribution,HRBP,Operations,Digital Marketing,Technology,III,SMA,Business,79.0,50.0,SI,steadiness-influencer,ISTP,139.0,29.0,10
EMP100616,Nadia Ramadhan,954078.0,46,PT VASKA Wellness,Store,Finance Officer,HR,Operations,HR & Corp Affairs,IV,SMA,Design,86.0,92.0,SI,steadiness-influencer,ESTP,88.0,30.0,8
EMP100617,Eko Rahmawati,649579.0,32,PT Mandala Distribution Center,Distribution,Brand Executive,Finance,Product Dev,Commercial,V,SMA,Psychology,22.0,78.0,DC,dominant-conscientious,ENFJ,104.0,29.0,2
EMP100618,Arif Ramadhan,343530.0,81,PT Aurora Beauty Indonesia,Store,Data Analyst,Finance,Sales,Technology,III,D3,Economics,95.0,72.0,DI,dominant-influencer,ISTJ,140.0,34.0,1
EMP100619,Adi Candra Firmansyah,655260.0,49,PT Lumo Cosmetics Asia,HQ,Brand Executive,HR,Product Dev,Commercial,IV,SMA,Business,33.0,93.0,SC,steadiness-conscientious,ISTJ,114.0,21.0,10
EMP100620,Oka Kusuma,908837.0,76,PT Mandala Distribution Center,HQ,Finance Officer,Operations,Sales,Commercial,IV,SMA,Economics,83.0,62.0,CI,conscientious-influencer,ENTP,119.0,38.0,2
EMP100621,Zahra Fauziah,482321.0,77,PT Lumo Cosmetics Asia,HQ,Supply Planner,Finance,Digital Marketing,Technology,III,SMA,Psychology,38.0,47.0,CS,conscientious-steadiness,ENFP,87.0,23.0,9
EMP100622,Ahmad Anugrah Anggara,858526.0,20,PT Aurora Beauty Indonesia,Plant,Data Analyst,Operations,Operations,Technology,III,D3,Business,71.0,65.0,DI,dominant-influencer,ENTP,90.0,24.0,5
EMP100623,Hadi Simanjuntak,213338.0,53,PT Aurora Beauty Indonesia,Distribution,Finance Officer,IT,Product Dev,Commercial,V,D3,Design,52.0,60.0,SC,steadiness-conscientious,ENTJ,82.0,32.0,6
EMP100624,Luthfi Firmansyah,839593.0,38,PT VASKA Wellness,Store,HRBP,R&D,Sales,Commercial,V,D3,Engineering,46.0,89.0,CI,conscientious-influencer,ENTJ,95.0,33.0,3
EMP100625,Dwi Utami,851937.0,83,PT Mandala Distribution Center,HQ,HRBP,HR,Operations,Technology,V,S2,Economics,81.0,53.0,DI,dominant-influencer,ENTJ,132.0,30.0,9
EMP100626,Arif Nugroho,716358.0,8,PT VASKA Wellness,Distribution,HRBP,HR,Product Dev,Commercial,V,S1,Statistics,54.0,28.0,DI,dominant-influencer,ISFJ,81.0,32.0,8
EMP100627,Hadi Handayani,462656.0,19,PT Lumo Cosmetics Asia,Plant,Supply Planner,Operations,Sales,HR & Corp Affairs,IV,S2,Design,96.0,72.0,SC,steadiness-conscientious,INTP,106.0,26.0,9
EMP100628,Fitri Dharma Siregar,777098.0,12,PT VASKA Wellness,Store,Sales Supervisor,R&D,Talent Management,Technology,III,S1,Business,86.0,33.0,SC,steadiness-conscientious,ESTJ,84.0,31.0,7
EMP100629,Mahendra Subekti,197973.0,34,PT VASKA Wellness,Plant,Brand Executive,R&D,Operations,Commercial,V,S1,Business,28.0,33.0,CS,conscientious-steadiness,ISFP,124.0,32.0,1
EMP100630,Maya Candra Maulida,606823.0,8,PT Aurora Beauty Indonesia,Distribution,Sales Supervisor,Marketing,Operations,Technology,V,D3,Design,60.0,96.0,CS,conscientious-steadiness,ENTP,109.51351351351352,27.464839094159714,5
EMP100631,Zahra Dharma Zulfikar,722067.0,58,PT Lumo Cosmetics Asia,Plant,HRBP,R&D,Product Dev,Commercial,IV,SMA,Statistics,90.0,26.0,SC,steadiness-conscientious,ENTP,119.0,26.0,9
EMP100632,Rani Pramudita Suharto,898636.0,77,PT Aurora Beauty Indonesia,Store,Finance Officer,Marketing,Operations,Technology,IV,S2,Business,62.0,69.0,DS,dominant-steadiness,ESFJ,109.51351351351352,27.464839094159714,3
EMP100633,Dewi Setiawan,932462.0,54,PT Aurora Beauty Indonesia,Store,Sales Supervisor,IT,Sales,Commercial,V,SMA,Design,83.0,92.0,DC,dominant-conscientious,INTP,110.0,20.0,9
EMP100634,Nugroho Pratama,340616.0,55,PT Lumo Cosmetics Asia,Distribution,Brand Executive,Operations,Product Dev,HR & Corp Affairs,IV,D3,Economics,52.0,71.0,CD,conscientious-dominant,ENTP,117.0,28.0,5
EMP100635,Umar Dharma Fauziah,809242.0,19,PT Aurora Beauty Indonesia,Distribution,HRBP,Operations,Digital Marketing,Technology,IV,D3,Engineering,64.0,62.0,SD,steadiness-dominant,INTP,133.0,17.0,1
EMP100636,Rama Aji Wibowo,416363.0,76,PT VASKA Wellness,HQ,Finance Officer,HR,Digital Marketing,Technology,V,D3,Statistics,24.0,49.0,IS,influencer-steadiness,ENFJ,80.0,34.0,3
EMP100637,Rani Adi Simanjuntak,701057.0,52,PT Lumo Cosmetics Asia,HQ,HRBP,R&D,Digital Marketing,Commercial,V,S2,Engineering,31.0,26.0,SI,steadiness-influencer,ISTP,105.0,22.0,10
EMP100638,Budi Yudhistira Permadi,264996.0,64,PT VASKA Wellness,Distribution,Finance Officer,Marketing,Talent Management,Commercial,V,D3,Design,47.0,47.0,ID,influencer-dominant,ISFP,109.51351351351352,27.464839094159714,1
EMP100639,Iman Pratama,299914.0,54,PT VASKA Wellness,HQ,Sales Supervisor,HR,Sales,HR & Corp Affairs,IV,S2,Business,94.0,52.0,DC,dominant-conscientious,INFP,138.0,27.0,1
EMP100640,Dewi Yudhistira Putra,180730.0,7,PT VASKA Wellness,Distribution,Sales Supervisor,Operations,Sales,HR & Corp Affairs,IV,D3,Economics,80.0,47.0,DI,dominant-influencer,ESTJ,135.0,23.0,8
EMP100641,Julia Simanjuntak,446470.0,70,PT VASKA Wellness,Plant,HRBP,Marketing,Sales,HR & Corp Affairs,IV,S2,Business,37.0,100.0,IS,influencer-steadiness,ENFP,109.51351351351352,27.464839094159714,10
EMP100642,Umar Halim Pradana,851298.0,69,PT Lumo Cosmetics Asia,Store,Supply Planner,R&D,Operations,Commercial,III,S1,Business,31.0,67.0,SC,steadiness-conscientious,ENFJ,106.0,39.0,5
EMP100643,Dewi Yulianto,762480.0,64,PT Mandala Distribution Center,Store,Finance Officer,IT,Talent Management,HR & Corp Affairs,III,S1,Psychology,87.0,45.0,ID,influencer-dominant,ISFJ,135.0,18.0,1
EMP100644,Ayunda Hartanto,178777.0,69,PT VASKA Wellness,HQ,Finance Officer,IT,Product Dev,Technology,III,SMA,Design,49.0,87.0,DI,dominant-influencer,ESFJ,98.0,36.0,7
EMP100645,Yoga Iqbal Santoso,928180.0,26,PT Aurora Beauty Indonesia,Distribution,Sales Supervisor,Operations,Sales,Technology,IV,SMA,Psychology,37.0,66.0,SI,steadiness-influencer,ISFP,82.0,37.0,1
EMP100646,Oktavia Ananda,994852.0,62,PT Mandala Distribution Center,HQ,Sales Supervisor,IT,Product Dev,Commercial,III,S2,Design,67.0,29.0,DC,dominant-conscientious,INFJ,126.0,37.0,10
EMP100647,Vania Ganesha Ananda,989531.0,82,PT Lumo Cosmetics Asia,Store,Data Analyst,Operations,Operations,HR & Corp Affairs,III,S1,Statistics,69.0,93.0,CD,conscientious-dominant,ISTJ,117.0,17.0,3
EMP100648,Sari Mahardika Firmansyah,573542.0,72,PT Aurora Beauty Indonesia,HQ,Finance Officer,Marketing,Talent Management,HR & Corp Affairs,III,S1,Engineering,88.0,44.0,SI,steadiness-influencer,Unknown,109.51351351351352,27.464839094159714,6
